names,smiles
ZINC000409162811,Cc1cccc(NC(=O)COc2ccc(N3CC(C(=O)NCc4ccc(Cl)cc4)CC3=O)cc2)c1
ZINC000067262311,Cc1ccc(N2CCN(C(=O)CCn3ccn4nc(-c5ccc(C)c(C)c5)cc4c3=O)CC2)cc1
ZINC000019075240,O=C(Nc1ccc(NC(=O)N2CCN(c3ccccn3)CC2)cc1)N1CCN(c2ccccn2)CC1
ZINC000023128251,Cc1ccc(-c2cc(C(=O)Nc3ccc(F)cc3F)c3c(C)nn(C4CCS(=O)(=O)C4)c3n2)cc1
ZINC000020175762,CCOc1cc(C2C(C(=O)Nc3ccc(Cl)cc3)=C(C)Nc3ncnn32)ccc1O
ZINC000009409683,CC(C)c1nc(N2CCN(CC(=O)Nc3ccc(Cl)cc3Cl)CC2)c(C#N)c2c1CCC2
ZINC000019347641,O=C(c1ccccc1F)N1CCc2nc(-c3ccncc3)nc(Nc3cccc(F)c3)c2C1
ZINC000020936981,Cc1ccc(NC(=O)Cn2nc3c4cc(F)ccc4n(Cc4cccc(C)c4)cc-3c2=O)cc1
ZINC000095613839,N#CCCN1CCN(C(=O)Cn2c3c(c4ccccc42)CCn2c-3nc3ccccc3c2=O)CC1
ZINC000013610143,Cc1cc(C)nc(N2CCN(c3cc(C)nc4c(-c5ccccc5Cl)cnn34)CC2)n1
ZINC000009410434,COc1ccc(NC(=O)CN2CCN(c3nc(-c4ccccc4)c4c(c3C#N)CCC4)CC2)c(OC)c1
ZINC000096347338,COc1ccc(Cl)cc1NC(=O)c1cc2c(=O)n3cc(C)ccc3nc2n1Cc1ccccc1
ZINC000005305502,Cc1ccc(NC(=O)c2cc3cccnc3n(Cc3ccc(Cl)cc3)c2=O)cc1C
ZINC000030254066,CN1CCN(c2ccc(C(F)(F)F)cc2NC(=O)CCc2nc(-c3ccccc3)no2)CC1
ZINC000035506113,Clc1cccc(-c2cc3c(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nccn3n2)c1
ZINC000067262511,CCOc1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5cc(C)ccc5C)CC4)ccn3n2)cc1
ZINC000012413589,CCc1ccccc1NC(=O)Cn1c(=O)cc(C(=O)N2CCc3ccccc3C2)c2ccccc21
ZINC000035507667,CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccc(N(C)C)cc2)n2ncnc2N1
ZINC000008245469,CCCCn1nc(C)c(C(=O)Nc2cccc(-c3nnc4n3CCCCC4)c2)c1Cl
ZINC000072325581,O=C1NC2(COC3(CCN(Cc4ccc5ncccc5c4)CC3)C2)Nc2ccc(Cl)cc21
ZINC000033311923,Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(c3cc(Oc4ccccc4)ncn3)CC2)CC1
ZINC000012713355,CC(C)CCNC(=O)C(c1ccccc1)N(C(=O)Cn1nnc2ccccc21)c1ccc2c(c1)OCO2
ZINC000006517634,CCN1CCN(c2ccc(NC(=O)C(C)(c3ccccc3)c3ccccc3)cc2)CC1
ZINC000001365217,CC(C)c1cc(C(F)(F)F)n2nc(C(=O)Nc3ccc4nn(-c5ccccc5)nc4c3)cc2n1
ZINC000009574134,CCn1cc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2nn(-c3ccccc3)c(=O)c-2c1
ZINC000036002005,Cc1ccc(-n2ncc3c(N4CCCN(C(=O)c5ccccc5F)CC4)nc(C)nc32)cc1
ZINC000020563392,CCC(C(=O)Nc1ccc(Cl)cc1C)n1nc(C)c2c(C)n(-c3ccccc3)nc2c1=O
ZINC000011665529,O=C(Nc1ccc(-c2ccc3nnc(-c4ccncc4)n3n2)cc1)c1ccccc1Cl
ZINC000002947722,Cc1cc(=O)nc2c3ccccc3n(CC(=O)NCCCN3CCN(c4ccc(F)cc4)CC3)n12
ZINC000008771712,Cc1nc(NC(=O)Nc2cccc(Cl)c2)sc1C(=O)N1CCN(c2ccc(F)cc2)CC1
ZINC000033261032,Cc1ccc(-c2cc(Nc3cccc(C(=O)NCc4ccc5c(c4)OCO5)c3)ncn2)cc1
ZINC000014989284,CCOC(=O)N1CCN(c2nc3ccc(C)cc3cc2CNCc2cccc(Cl)c2)CC1
ZINC000048364431,CN(C)c1ccc2cc(NC(=O)c3ccc(Cn4nnc5ccccc54)cc3)ccc2n1
ZINC000009561251,Cc1nnc2c(NCCCN3CCN(c4cccc(Cl)c4)CC3)nc3ccccc3n12
ZINC000012415150,Cc1cc(C)n(CC(=O)NCc2ccc3c(c2)OCO3)c(=O)c1-c1nc(-c2ccc(Cl)cc2)no1
ZINC000036002006,Cc1ccc(-n2ncc3c(N4CCCN(C(=O)c5cccc(F)c5)CC4)nc(C)nc32)cc1
ZINC000013611610,CN1CCN(c2ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)nn2)CC1
ZINC000021530777,CCc1ccc(NC(=O)Cn2nc3c4ccccc4n(Cc4cccc(F)c4)cc-3c2=O)cc1
ZINC000035528054,Cc1cccc(-c2noc(-c3cccnc3N3CCC(C(=O)NCc4ccc(F)cc4)CC3)n2)c1
ZINC000021655272,Cc1ccc(-c2noc(-c3cn(CC(=O)Nc4ccc(C)cc4C)c4nc(C)ccc4c3=O)n2)cc1
ZINC000008610780,Cc1ccc(C)c(N2CCN(CCCNC(=O)Cn3ncc4c5ccccc5n(C)c4c3=O)CC2)c1
ZINC000021800928,CC(C)n1cnc2nc(COc3ccc(Cl)cc3NC(=O)Nc3ccccc3F)cc(=O)n21
ZINC000035312841,Cc1cc(C)c2nc(NCCNC(=O)Nc3ccccc3C(F)(F)F)c(C#N)cc2c1
ZINC000022854565,CCc1nc2sc(C(c3cccc(C(F)(F)F)c3)N3CCN(c4ccccc4)CC3)c(O)n2n1
ZINC000027987083,O=C(NCC1CCCO1)C(=Cc1cn(-c2ccccc2)nc1-c1cccnc1)NC(=O)c1ccccc1
ZINC000040398103,CN1CCN(CCCn2ccc3nc4ncnn4c(-c4ccccc4Cl)c3c2=O)CC1
ZINC000009116068,Cc1ccc(Cn2cc(CCC(=O)N3CCN(c4ccccn4)CC3)c3ccccc32)cc1
ZINC000021799090,Cc1cc(N2CCN(c3ccccn3)CC2)n2nc(C(F)(F)F)c(-c3ccc(F)cc3)c2n1
ZINC000033267980,O=C(Nc1cccc(Cl)c1)C1CCN(c2nccn3nc(-c4ccccc4)cc23)CC1
ZINC000206603705,N#Cc1nccnc1N1CCC(CNC(=O)C2c3ccccc3Oc3ccccc32)CC1
ZINC000011695418,Cc1cc(NC(=O)c2ccc3c(c2)OCO3)n(-c2nc(O)c3cnn(-c4cccc(Cl)c4)c3n2)n1
ZINC000041077118,CC(C)n1cnc2nc(COc3ccc(Cl)cc3NC(=O)COc3cccc(F)c3)cc(=O)n21
ZINC000585295130,Cn1cc(CN2CCCC2c2cccc(Nc3ccc(C#N)nc3)n2)c2ccccc21
ZINC000009293487,N#CC(C(=O)Nc1ccccc1)=c1sc(=Cc2cccnc2)c(=O)n1-c1ccccc1
ZINC000020563717,CCC(C(=O)Nc1cccc(Cl)c1)n1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O
ZINC000067319597,CCN(CC)c1ccc(NC(=O)Cn2nc3c(Sc4ccc(C)cc4C)nccn3c2=O)c(C)c1
ZINC000067260892,Cc1ccc(-c2cc3c(=O)n(CCC(=O)NCc4ccc(F)cc4Cl)ccn3n2)cc1C
ZINC000409171986,Cc1ccc(CNC(=O)C2CC(=O)N(c3ccc(OCC(=O)Nc4cccc(Cl)c4)cc3)C2)cc1
ZINC000032969107,CCN1CCc2nc(NC(=O)c3cn(-c4ccccc4)nc3-c3cccnc3)sc2C1
ZINC000002256336,Nc1c(C(=O)NCc2ccc(F)cc2)c2nc3ccccc3nc2n1N=Cc1ccc(Cl)cc1
ZINC000023335881,C=CCNC(=O)c1cc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccc12
ZINC000221272781,O=C(CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21)N1CCN(CC=Cc2ccccc2)CC1
ZINC000009223938,COc1cccc(C2c3c(C)nn(-c4ccc(C)cc4)c3NC(=O)C2NC(=O)c2cccc(C)c2)c1
ZINC000008685396,O=C(NC(CC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1)c1ccccc1Cl
ZINC000067261028,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCc4ccc(Cl)cc4)ccn3n2)cc1
ZINC000101106603,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n(Cc3ccccc3)c2=N)cc1
ZINC000009622809,Fc1cccc(Nc2nc(NCC3CCCO3)nc3c2cnn3-c2ccccc2)c1
ZINC000015678024,CCN(CC)c1ccc(NC(=O)CN2C(=O)c3ccccc3Sc3ncccc32)c(C)c1
ZINC000409416057,Cc1ccc2cc(C#N)c(NCCCN=S(=O)(O)c3ccc(Cl)cc3)nc2c1
ZINC000002855855,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1ccc2c(c1)OCO2
ZINC000012379427,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc(-c4cc5ccccc5oc4=O)c3)cc2)CC1
ZINC000035365951,COc1ccc(Cl)cc1NC(=O)C1CC(Cc2ccccc2)NC12C(=O)Nc1c(C)cccc12
ZINC000020646921,CCc1nc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(C#N)c2c1COC(C)(C)C2
ZINC000021798783,Cc1cc(C)nc(N2CCN(c3cc(C)nc4c(-c5ccc(F)cc5)c(C)nn34)CC2)n1
ZINC000023108723,CC(C)n1cc(C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)c2nn(-c3ccccc3)c(=O)c-2c1
ZINC000025385589,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccnc(Cl)c1
ZINC000101099456,Cc1cccn2c(=O)c3cc(C(=O)NCc4cccnc4)c(=N)n(Cc4ccc(F)cc4)c3nc12
ZINC000001035973,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCN(c2ccc(C#N)cc2)CC1
ZINC000067219390,Cc1ccc(NC(=O)Cn2nc3c(-c4nc(-c5cccc(Cl)c5)no4)cccn3c2=O)c(C)c1
ZINC000033067953,Cc1ccc(NC(=O)Nc2ccc3c(c2)OCCO3)cc1OCc1cc(=O)n2cccc(C)c2n1
ZINC000041155080,O=C(Nc1cc(-c2ccc(Cl)cc2)nn1C1CCS(=O)(=O)C1)c1cc(-c2ccccc2)on1
ZINC000002944722,COc1ccc(N2CCN(c3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C#N)CC2)cc1
ZINC000253414946,COc1ccc(CCNC(=O)Cn2c3c(c4ccccc42)CCN2C(=O)c4ccccc4N(C)C32)cc1
ZINC000067218897,CN(C)c1ccc(NC(=O)Cn2nc3c(-c4nc(-c5ccc(Cl)cc5)no4)cccn3c2=O)cc1
ZINC000257262847,Cn1ccc(C(=O)Nc2ccccc2C(=O)N2CCOCC(Cc3ccc4ncccc4c3)C2)n1
ZINC000067205019,CCOC(=O)C1=C(CN2CCN(c3ccccc3OCC)CC2)NC(=O)NC1c1ccccc1Cl
ZINC000013009838,Cc1cc(C)n(-c2ccc(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)nn2)n1
ZINC000020494809,CCn1c2ccccc2c2cc(NC(=O)CN(c3ccccc3F)S(=O)(=O)N(C)C)ccc21
ZINC000062007140,CCN1CCc2nc(-c3ccccc3)n(CC(=O)Nc3ccc(F)c(Cl)c3)c(=O)c2C1
ZINC000003841800,Cn1cc(CN2CC3CC(C2)c2ccc(NC(=O)Nc4ccccc4)c(=O)n2C3)c2ccccc21
ZINC000020647569,CC(C)c1nc(N2CCN(C(=O)C(=O)NCCc3ccccc3)CC2)c(C#N)c2c1CCCC2
ZINC000101008029,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)Nc1oc2ccccc2c(=O)c1-c1ccccc1
ZINC000033130667,Cc1ccc(CNC(=O)c2nc(N3CCCC3)c3c(C)c(C)n(-c4ccccc4)c3n2)cc1
ZINC000023660126,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1ccc2c(=O)n3c(nc2c1)CCCCC3
ZINC000004259018,N#Cc1cccc(NC(=O)Nc2ccc3n(c2=O)CC2CC3CN(C(=O)c3cccnc3)C2)c1
ZINC000224386818,CCNC(=O)C(CC)N(Cc1ccc(F)cc1)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000224260434,CCNC(=O)C(CC)N(Cc1ccc(C)cc1)C(=O)CCCN1C(=O)c2cccc3cccc1c23
ZINC000048986160,Cc1cc(OCC(=O)Nc2ccc(F)cc2Cl)nc(N2CCc3ccccc3C2)n1
ZINC000019643576,CCn1cc(NC(=O)c2cc(C)nc3c2c(C)nn3C(C)C)c(C(=O)Nc2ccccc2)n1
ZINC000023816317,CC(C(=O)Nc1cccc(C#N)c1)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1
ZINC000062734762,CCc1ccccc1NC(=O)CN1CCN(C(=O)c2ccc(Cn3nnc4ccccc43)cc2)CC1
ZINC001772501709,CN1c2ccccc2C(=O)N2CCc3c(n(CC(=O)NCCn4cccn4)c4ccccc34)C21
ZINC000101469485,CC1=C(C(=O)Nc2ccccc2C)C(c2ccc3c(c2)OCO3)n2ncc(C#N)c2N1
ZINC000257294912,Cn1ccc(C(=O)Nc2ccccc2C(=O)N2CCOCC(Cc3ccc4ccncc4c3)C2)n1
ZINC000009642250,CN(Cc1ccccc1N1CCCC1)C(=O)c1cn(-c2ccccc2)nc1-c1cccnc1
ZINC000002402386,Cc1cc(N2CCN(c3ccccc3)CC2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1
ZINC000044167734,CCc1ccc2ncc(C#N)c(N3CCC(C(=O)NCc4ccc5c(c4)OCO5)CC3)c2c1
ZINC000011997181,CC(C)c1cc(C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)nn1C1CCS(=O)(=O)C1
ZINC000013660282,O=C(c1ccccc1Cl)N1CCN(c2ccc(-c3ccc4ccccc4c3)nn2)CC1
ZINC000056968684,Clc1ccc(-c2nnn3c2nc(N2CCN(Cc4ccccc4)CC2)c2ccccc23)cc1
ZINC000101158614,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccc(F)cc4)c(=N)n(Cc4cccnc4)c3nc12
ZINC000006871431,CN(C)CCNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Cl)cc1
ZINC000004168242,CCOc1ccc(NC(=O)C(C#N)Cc2cc3ccc(C)cc3nc2Cl)cc1
ZINC000067262360,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)N4CCN(c5ccccn5)CC4)ccn3n2)cc1
ZINC000021360952,Cc1cc(OCC(=O)Nc2ccccc2C(F)(F)F)nc(N2CCN(c3ccccc3)CC2)n1
ZINC000035291514,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)Nc3ccc(F)cc3F)nc2c1
ZINC000004330334,Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(N(C)C)cc3)c(Cl)c12
ZINC000032550970,O=C(COc1ccccc1)Nc1ccc(N2CCC(NC3CCCN(Cc4ccccc4)C3)CC2)cc1
ZINC000009849291,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2ncnc3c2nnn3-c2cccc(F)c2)CC1
ZINC000101491801,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2cccnc2)n2ncc(C#N)c2N1
ZINC000067208369,Cc1ccc(NC(=O)Cn2ncn3nc(-c4cccc5ccccc45)cc3c2=O)cc1Cl
ZINC000000703565,CC1=C(C(=O)Nc2ccccc2)C(c2ccc(OCc3ccccc3)cc2)n2ncnc2N1
ZINC000585294131,Cc1nc(Nc2ccc(C#N)nc2)cc(C2CCCCN2Cc2cccn2-c2ccccn2)n1
ZINC000020937306,O=C(Cn1nc2c3cc(F)ccc3n(Cc3ccccc3F)cc-2c1=O)Nc1cccc(Cl)c1
ZINC000013607822,CCC(C)C(NC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)C(=O)NCc1ccccc1
ZINC000009074084,Clc1ccc(Nc2nc(N3CCN(c4ccccc4)CC3)nc3nccnc23)cc1
ZINC000021860104,O=C(Nc1ccc(Cl)cc1)c1ccc(Cn2c(=O)c3cccn3c3cccnc32)cc1
ZINC000041077490,O=C(Nc1cccc(F)c1)N1CCN(Cc2cc(=O)n3nc(-c4ccc(Cl)cc4)sc3n2)CC1
ZINC000101065229,COc1ccc(Cn2c(=N)c(C(=O)NCCc3ccccc3)cc3c(=O)n4ccccc4nc32)cc1
ZINC000016837289,O=C(Nc1cc2ccccc2cc1NC(=O)c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2
ZINC000040397004,Cc1nn2c(ncc3c(=O)n(NC(=O)COc4ccc5ccccc5c4)ccc32)c1-c1ccc(F)cc1
ZINC000016293607,Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)Cc4ccc(Cl)cc4)cc3)CC2)cc1
ZINC000033268284,Fc1ccc(C(c2nnc(-c3ccccc3Cl)o2)N2CCN(c3ccccn3)CC2)cc1
ZINC000013030930,CC(C)CCNC(=O)C(c1cccnc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(C(C)C)cc1
ZINC000021450351,Cc1ccc(CNC(=O)c2ccccc2NC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)cc1
ZINC000021645430,Cc1ccc(NC(=O)CN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)cc1Cl
ZINC000003445560,Cc1ccc(-n2c(SC(C)C(=O)Nc3ccc(C#N)cc3)nc3ccccc3c2=O)cc1
ZINC000004489289,Clc1ccc(-c2nsc3c(N4CCN(Cc5ccc6c(c5)OCO6)CC4)ncnc23)cc1
ZINC000012689773,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)N1CCN(c2ncccn2)CC1
ZINC000009225352,CCc1ccc(NCc2cc3cc4c(cc3n(CC(=O)Nc3cccc(OC)c3)c2=O)OCCO4)cc1
ZINC000035535159,Cc1cc2c(=O)c(C(=O)c3ccncc3)cn(CC(=O)Nc3ccc(Cl)cc3)c2cc1C
ZINC000005264885,CCOc1cccc2sc(N(Cc3ccccn3)C(=O)c3ccc(C#N)cc3)nc12
ZINC000222567490,CNC(=O)C(Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)CN1C(=O)c2cccc3cccc1c23
ZINC000049543335,COc1c2c(cc3c1OCO3)CCN(C)C(C(=O)c1ccc(NC(=O)c3ccc(Cl)nc3)cc1)=C2
ZINC000009216085,CCCCCn1c(=NC(=O)c2cccc(Cl)c2)c(C#N)cc2c(=O)n3ccccc3nc21
ZINC000059418278,Fc1ccc(COc2ccc(C=NNc3nc(N4CCCC4)nc(N4CCCC4)n3)cc2)cc1
ZINC000020242009,O=C(Nc1ccccc1C(=O)NCC1CCCO1)c1ccc(CN2CCc3ccccc3C2)cc1
ZINC000250851098,Cc1c(N=Nc2ccc(-c3nc4ccccc4s3)cc2)c(O)n(CCO)c(=O)c1C#N
ZINC000015001565,Cc1ccc(N2CCN(C(=O)c3c(CCc4ccccc4)n(CC4CCCO4)c(C)cc3=O)CC2)cc1
ZINC000013899483,COc1cccc(C(=O)C2C(c3ccccc3)C(C#N)(C#N)C3C=Cc4cc(OC)ccc4N23)c1
ZINC000034735438,N#Cc1ccc(CN2CCCN(c3cccc(NC(=O)c4ccc(F)cc4)c3)C2=O)cc1
ZINC000022714945,O=C(COc1cccc2ccc(N3CCN(c4ccccc4)CC3)nc12)NCC1CCCO1
ZINC000072139245,Cc1ccc(Nc2ccc(N3CCN(C(=O)c4c(F)cccc4Cl)CC3)nn2)nc1
ZINC000006547461,O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1
ZINC000008635966,COc1ccccc1N1CCN(CC2CN3CCC2CC3CNC(=O)Nc2cccc(C#N)c2)CC1
ZINC000014852581,CC(C)C(NC(=O)c1ccc(Cl)cc1Cl)C(=O)OCc1cn2ccccc2c1C#N
ZINC000023857704,CN1CCN(C(CNC(=O)C(=O)Nc2ccc(F)c(Cl)c2)c2ccc3c(c2)CCN3C)CC1
ZINC000015707890,O=C(Nc1ccccc1)NC1CC2C(=O)NCC(CCC(=O)N3CCN(c4ccccc4)CC3)N2C1
ZINC000032511825,O=C(NCCc1ccccc1F)C1CC(NCc2ccccn2)CN1Cc1cccc(Cl)c1
ZINC000022930429,O=C(CN1CCN(Cc2nc(-c3ccccc3)no2)CC1)Nc1ccc(Cl)c(C(F)(F)F)c1
ZINC000015591358,O=C(c1cc(-c2ccccn2)nc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1
ZINC000224259452,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1cnc(N2CCN(c3ccccc3)CC2)nc1
ZINC000032125258,CC(C)(C)c1ccc(OCC(=O)Nc2ccccc2N2CCN(C(=O)c3ccccc3)CC2)cc1
ZINC000408615285,O=C(NCCc1ccccc1)c1ccccc1NC(=O)C1CC(=O)N(c2cccc(Cl)c2)C1
ZINC000010066927,CCN(CC)CCN(C(=O)COc1ccc(Cl)cc1)c1nc2cc3c(cc2s1)OCCO3
ZINC000010274384,Cc1ccc(NC(=O)CC2Nc3ccccc3N(CC(=O)Nc3cccc(Cl)c3)C2=O)cc1
ZINC000012442060,Cc1cc(NC(=O)C2CC(=O)N(c3ccccc3C)C2)n(-c2nc(-c3ccc(F)cc3)cs2)n1
ZINC000038487221,Cc1ccc(-c2cc3c4nn(CC(=O)Nc5ccc(C)c(Cl)c5)c(=O)n4ccn3n2)cc1C
ZINC000020617451,CCOc1ccc(N=c2oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccccc2OCC)cc1
ZINC000021363759,Cc1ccc(C)c(NC(=O)CSc2nccnc2N2CCN(c3cccc(C)c3C)CC2)c1
ZINC000021721092,Cc1cc2nn(-c3ccc(Cl)cc3)nc2cc1NC(=O)c1cccc(-n2cnnc2)n1
ZINC000725236959,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1
ZINC000006630112,CCN(CC)c1ccc(-n2nc3cc(C)c(NC(=O)c4ccc(F)cc4)cc3n2)cc1
ZINC000011665543,O=C(Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1)c1ccccc1Cl
ZINC000012186083,CN(C)CC(C)(C)CNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2
ZINC000012710007,CCN(CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C(=O)Nc1cccc(Cl)c1
ZINC000062276405,CC(NC(=O)C(C)N1CCN(c2cnn(-c3ccccc3)c(=O)c2Cl)CC1)c1ccc(F)cc1
ZINC000409355127,N#Cc1ccccc1COc1ccc(C=Nn2c(O)nc3ccccc3c2=O)cc1Cl
ZINC000058967365,Cc1nc(-c2ccc(Cl)cc2)sc1C(=O)N(CCN(C)C)Cc1ccc(C#N)cc1
ZINC000102932388,CCCCCCCCNC(=O)C(C#N)=c1sc(=Cc2ccc(C)cc2)c(=O)n1-c1ccccc1
ZINC000011027620,Cc1cc(NC(=O)c2ccc3c(c2)OCO3)n(-c2ncnc3c2cnn3-c2cccc(Cl)c2)n1
ZINC000014986140,OCCOc1cccc(CN2CCOc3ccc(C4(O)CCN(c5ccccc5F)CC4)cc3C2)c1
ZINC000035288660,N#Cc1cc2cc3c(cc2nc1SCC(=O)Nc1ccccc1N1CCCCC1)OCO3
ZINC000008613930,Cc1cc(N2CCN(c3ccc(F)cc3)CC2)n2nc(-c3ccc(Cl)cc3)nc2n1
ZINC000409352359,CN(C)c1ccc(C=Nn2c(O)nc3ccccc3c2=O)c(OCc2ccc(Cl)cc2Cl)c1
ZINC000036025887,Cc1ccc(-n2ncc3c(NCCNC(=O)c4ccc(Cl)cc4)nc(C)nc32)c(C)c1
ZINC000035374674,CCc1cccc2c1NC(=O)C21C(C(=O)c2ccc(F)cc2)C2(C(=O)Nc3ccccc32)C2CCCN21
ZINC000008600173,CN(C)c1ccc(CNC(=O)c2ccccc2NC(=O)c2nsc3ccccc23)cc1
ZINC000008778542,CCN1CCN(c2ccc(NC(C(=O)Nc3cccc(OC)c3)c3ccccc3)cc2)CC1
ZINC000016022111,O=C(c1ccccn1)C1C(C(=O)c2ccncc2)C2(C(=O)Nc3ccccc32)C2c3ccccc3C=CN12
ZINC000032125177,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1
ZINC000013039356,COc1ccc(C2c3c(C)nn(-c4ccccc4)c3NC(=O)C2NC(=O)c2ccccc2)cc1F
ZINC000011972237,Cc1ncc2c(c1CNC(=O)c1ccc3c(c1)OCO3)CCN(C(=O)c1ccc3ccccc3c1)C2
ZINC000011665814,Cc1ccc(-n2nnc3c(N4CCN(C(=O)c5ccc(-c6ccccc6)cc5)CC4)ncnc32)cc1
ZINC000033068105,Cc1ccn2c(=O)cc(COc3cc(NC(=O)Nc4ccc5c(c4)OCCO5)ccc3C)nc2c1
ZINC000034681183,Cc1cccc(NC(=O)Nc2ccc(N3CCCN(C(=O)c4ccccc4C)CC3)nc2)c1
ZINC000008600353,CCOc1ccc2nc(NC(=O)c3cccn(Cc4ccccc4Cl)c3=O)sc2c1
ZINC000408833735,COc1ccccc1N1CCN(Cc2ccc(C(=O)Nc3ccc(CC#N)cc3)cc2)CC1
ZINC000015002846,O=C(c1ccc(N2CCC(NCc3ccc4nsnc4c3)CC2)cc1)N1CCCC(O)C1
ZINC000521836557,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(CC3OCC(N)CO3)c2n1
ZINC000020151411,N#Cc1cc2cc3c(cc2nc1N1CCCN(C(=O)c2cccc(F)c2)CC1)OCO3
ZINC000002693613,O=C(c1ccccc1)c1cnc2cc3c(cc2c1N1CCN(Cc2ccccc2)CC1)OCCO3
ZINC000002954585,COc1ccc(NC(=O)c2cc3c(CO)cnc(C)c3oc2=Nc2ccccc2)cc1Cl
ZINC000022790347,O=C(CN1CCN(CC(=O)Nc2ccccc2Cc2ccccc2)CC1)Nc1ccccc1Cl
ZINC000067262268,Cc1cccc(N2CCN(C(=O)CCn3ccn4nc(-c5ccc(C)c(C)c5)cc4c3=O)CC2)c1
ZINC000016915048,CN(C)c1ccc(NC(=O)c2cn(CC3CCCO3)cc3c(=O)n(-c4ccccc4)nc2-3)cc1
ZINC000001033608,Cc1nn(-c2ccccc2)nc1C(=O)Nc1cccnc1Oc1ncnc2cc(Cl)ccc12
ZINC000009514515,Cc1ccc(-c2noc(CCC(=O)Nc3nc4ccccc4nc3N3CCCC3)n2)cc1
ZINC000408678070,Cc1ccc(N2CC(C(=O)Nc3cccc(C(=O)Nn4c(C)ccc4C)c3)CC2=O)cc1Cl
ZINC000033273361,Cc1cccc(NC(=O)N(C)CCc2noc(C(=O)NCc3ccc(Cl)cc3)n2)c1C
ZINC000225640481,CNC(=O)C(Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CCc1ccc2c(c1)OCCO2
ZINC000057120793,Cc1ccc2c(c1)C1(C(=O)N2)N2CCCC2C(C(=O)c2ccc(F)cc2)C12C(=O)Nc1ccccc12
ZINC000017095847,Cc1cc2nn(-c3ccc(C(C)C)cc3)nc2cc1NC(=O)c1ccc2c(c1)OCCO2
ZINC000024772624,N#Cc1ccc(C(=O)Nc2cc(-c3nnc4n3CCCCC4)ccc2Cl)cc1
